timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
496000,0.0,0.0,0.0,0.0
500000,0.0,0.0,0.0,0.0
696000,0.0,0.0,0.0,0.0
896000,0.0,0.0,0.0,0.0
1096000,0.0,0.0,0.0,0.0
1296000,0.0,0.0,0.0,0.0
1496000,0.0,0.0,0.0,0.0
1696000,0.0,0.0,0.0,0.0
1896000,0.0,0.0,0.0,0.0
2096000,0.0,0.0,0.0,0.0
2296000,0.0,0.0,0.0,0.0
2496000,0.0,0.0,0.0,0.0
2696000,0.0,0.0,0.0,0.0
2896000,0.0,0.0,0.0,0.0
3096000,0.0,0.0,0.0,0.0
3296000,0.0,0.0,0.0,0.0
3496000,0.0,0.0,0.0,0.0
3696000,0.0,0.0,0.0,0.0
3896000,0.0,0.0,0.0,0.0
4096000,0.0,0.0,0.0,0.0
4296000,0.0,0.0,0.0,0.0
4496000,0.0,0.0,0.0,0.0
4692000,0.0,0.0,0.0,0.0
4896000,0.0,0.0,0.0,0.0
5096000,0.0,0.0,0.0,0.0
5296000,0.0,0.0,0.0,0.0
5496000,0.0,0.0,0.0,0.0
5688000,0.0,0.0,0.0,0.0
5896000,0.0,0.0,0.0,0.0
6100000,0.0,0.0,0.0,0.0
6296000,0.0,0.0,0.0,0.0
6496000,0.0,0.0,0.0,0.0
6688000,0.0,0.0,0.0,0.0
6896000,0.0,0.0,0.0,0.0
7096000,0.0,0.0,0.0,0.0
7316000,0.0,0.0,0.0,0.0
7496000,0.0,0.0,0.0,0.0
7696000,0.0,0.0,0.0,0.0
7896000,0.0,0.0,0.0,0.0
8096000,0.0,0.0,0.0,0.0
8296000,0.0,0.0,0.0,0.0
8496000,0.0,0.0,0.0,0.0
8696000,0.0,0.0,0.0,0.0
8896000,0.0,0.0,0.0,0.0
9096000,0.0,0.0,0.0,0.0
9296000,0.0,0.0,0.0,0.0
9496000,0.0,0.0,0.0,0.0
9696000,0.0,0.0,0.0,0.0
9900000,0.0,0.0,0.0,0.0
10096000,0.0,0.0,0.0,0.0
10292000,0.0,0.0,0.0,0.0
10496000,0.0,0.0,0.0,0.0
10696000,0.0,0.0,0.0,0.0
10896000,0.0,0.0,0.0,0.0
11096000,0.0,0.0,0.0,0.0
11296000,0.0,0.0,0.0,0.0
11496000,0.0,0.0,0.0,0.0
11696000,0.0,0.0,0.0,0.0
11908000,0.0,0.0,0.0,0.0
12096000,0.0,0.0,0.0,0.0
12296000,0.0,0.0,0.0,0.0
12496000,0.0,0.0,0.0,0.0
12696000,0.0,0.0,0.0,0.0
12896000,0.0,0.0,0.0,0.0
13100000,0.0,0.0,0.0,0.0
13296000,0.0,0.0,0.0,0.0
13496000,0.0,0.0,0.0,0.0
13696000,0.0,0.0,0.0,0.0
13896000,0.0,0.0,0.0,0.0
14096000,0.0,0.0,0.0,0.0
14300000,0.0,0.0,0.0,0.0
14496000,0.0,0.0,0.0,0.0
14696000,0.0,0.0,0.0,0.0
14904000,0.0,0.0,0.0,0.0
15096000,0.0,0.0,0.0,0.0
15296000,0.0,0.0,0.0,0.0
15496000,0.0,0.0,0.0,0.0
15696000,0.0,0.0,0.0,0.0
15896000,0.0,0.0,0.0,0.0
16096000,0.0,0.0,0.0,0.0
16304000,0.0,0.0,0.0,0.0
16508000,0.0,0.0,0.0,0.0
16696000,0.0,0.0,0.0,0.0
16896000,0.0,0.0,0.0,0.0
17096000,0.0,0.0,0.0,0.0
17296000,0.0,0.0,0.0,0.0
17496000,0.0,0.0,0.0,0.0
17696000,0.0,0.0,0.0,0.0
17900000,0.0,0.0,0.0,0.0
18100000,0.0,0.0,0.0,0.0
18296000,0.0,0.0,0.0,0.0
18500000,0.0,0.0,0.0,0.0
18700000,0.0,0.0,0.0,0.0
18904000,0.0,0.0,0.0,0.0
19096000,0.0,0.0,0.0,0.0
19296000,0.0,0.0,0.0,0.0
19504000,0.0,0.0,0.0,0.0
19704000,0.0,0.0,0.0,0.0
19900000,0.0,0.0,0.0,0.0
20096000,0.0,0.0,0.0,0.0
20296000,0.0,0.0,0.0,0.0
20496000,0.0,0.0,0.0,0.0
20696000,0.0,0.0,0.0,0.0
20896000,0.0,0.0,0.0,0.0
21096000,0.0,0.0,0.0,0.0
21296000,0.0,0.0,0.0,0.0
21500000,0.0,0.0,0.0,0.0
21696000,0.0,0.0,0.0,0.0
21896000,0.0,0.0,0.0,0.0
