magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],timestamp,DTMode
0.2803125,-0.03252804,0.4709661,33944000,2_3
0.28235945,-0.034021843,0.47242376,33964000,2_3
0.27522105,-0.033437558,0.4679048,33984000,2_3
0.27373645,-0.03209475,0.47655517,34004000,2_3
0.27906343,-0.031317797,0.47359228,34024000,2_3
0.27258536,-0.031783525,0.474157,34044000,2_3
0.2783564,-0.032519262,0.47447053,34064000,2_3
0.27830368,-0.031207217,0.47262248,34084000,2_3
0.2776789,-0.036431115,0.4719431,34104000,2_3
0.27442533,-0.037550222,0.47671136,34124000,2_3
0.27976945,-0.036076114,0.47086373,34144000,2_3
0.27154532,-0.037131462,0.46829358,34164000,2_3
0.27918586,-0.0371054,0.47084793,34184000,2_3
0.27789792,-0.031090725,0.46680948,34204000,2_3
0.27698168,-0.03530254,0.47246096,34224000,2_3
0.2822757,-0.03558341,0.47274357,34244000,2_3
0.2800816,-0.031692605,0.4730815,34264000,2_3
0.2733916,-0.03356022,0.46705666,34284000,2_3
0.2778267,-0.031119987,0.47303316,34304000,2_3
0.28110433,-0.033946913,0.47443447,34324000,2_3
0.2779311,-0.029491955,0.47059527,34344000,2_3
0.27745697,-0.035453316,0.4686415,34364000,2_3
0.27868482,-0.03492034,0.46759892,34384000,2_3
0.27323642,-0.034637302,0.46866924,34404000,2_3
0.27925637,-0.03492688,0.47468415,34424000,2_3
0.27549747,-0.03831208,0.47238454,34444000,2_3
0.27322876,-0.03449191,0.47105047,34464000,2_3
0.27638957,-0.031401742,0.47060615,34484000,2_3
0.2768926,-0.031662572,0.47222516,34504000,2_3
0.28162923,-0.032500036,0.46677828,34524000,2_3
0.27893177,-0.035364162,0.47067076,34544000,2_3
0.27494922,-0.031853963,0.47510025,34564000,2_3
0.27593958,-0.034712285,0.46658722,34584000,2_3
0.27457353,-0.033806264,0.4722879,34608000,2_3
0.27653825,-0.034948472,0.4690011,34628000,2_3
0.27270988,-0.029790534,0.4710794,34648000,2_3
0.27646962,-0.036524575,0.47275075,34668000,2_3
0.27295515,-0.03497107,0.46681675,34688000,2_3
0.27886721,-0.028244708,0.4707356,34708000,2_3
0.2783477,-0.034351103,0.4757641,34728000,2_3
0.27625614,-0.033788737,0.4701298,34748000,2_3
0.27445853,-0.03343069,0.4732673,34768000,2_3
0.2798067,-0.03566521,0.47330996,34788000,2_3
0.2719384,-0.035046827,0.46843645,34808000,2_3
0.2780378,-0.0366486,0.47086674,34828000,2_3
0.2774807,-0.034543466,0.46862492,34848000,2_3
0.27314267,-0.037199646,0.47441268,34868000,2_3
0.2735599,-0.03152892,0.47387815,34888000,2_3
0.2736877,-0.03771176,0.47290373,34908000,2_3
0.27782395,-0.028582755,0.4682834,34928000,2_3
0.27878246,-0.026771605,0.4720122,34948000,2_3
0.27835202,-0.036565136,0.4730106,34968000,2_3
0.27680618,-0.02937908,0.47670755,34988000,2_3
0.27885923,-0.034281887,0.46947655,35008000,2_3
0.27842563,-0.036977615,0.46548587,35028000,2_3
0.27221283,-0.03236232,0.47380993,35048000,2_3
0.27623078,-0.039570045,0.47213513,35068000,2_3
0.27576834,-0.035282362,0.46887645,35088000,2_3
0.27428967,-0.03539671,0.4762127,35108000,2_3
0.27615622,-0.034768526,0.4735828,35128000,2_3
0.2737199,-0.03333296,0.47630474,35148000,2_3
0.27875352,-0.03727628,0.47223887,35168000,2_3
0.27783224,-0.035342973,0.46610686,35188000,2_3
0.2739876,-0.036714483,0.4666562,35208000,2_3
0.2700043,-0.030987484,0.47447982,35228000,2_3
0.27893043,-0.032900862,0.47619367,35248000,2_3
0.27420565,-0.03850634,0.47097936,35268000,2_3
0.2800702,-0.034707773,0.46965477,35288000,2_3
0.27525467,-0.036254298,0.47081223,35308000,2_3
0.27523792,-0.03378819,0.4721176,35332000,2_3
0.2781758,-0.028547367,0.4696517,35352000,2_3
0.2734011,-0.036474753,0.4675215,35372000,2_3
0.27694643,-0.030470043,0.46894962,35392000,2_3
0.2792163,-0.03256399,0.46966362,35412000,2_3
0.27929154,-0.035600524,0.4654335,35432000,2_3
0.27928346,-0.038756188,0.47205216,35452000,2_3
0.27598038,-0.03574635,0.47480637,35472000,2_3
0.2806406,-0.037790723,0.46951586,35492000,2_3
0.27824435,-0.036115237,0.47129557,35512000,2_3
0.2770311,-0.037423056,0.4711039,35532000,2_3
0.27834544,-0.03877562,0.47145936,35552000,2_3
0.27922145,-0.035317574,0.47108385,35572000,2_3
0.27757388,-0.04057814,0.4660909,35592000,2_3
0.27358964,-0.03922783,0.46925193,35612000,2_3
0.28022954,-0.03500647,0.47196132,35632000,2_3
0.28600615,-0.03431899,0.4691903,35656000,2_3
0.28327107,-0.035435706,0.46964198,35676000,2_3
0.28115392,-0.03451193,0.46802402,35696000,2_3
0.27881733,-0.03855368,0.46755275,35716000,2_3
0.28171372,-0.03883691,0.4664507,35736000,2_3
0.2775806,-0.039276462,0.4671794,35756000,2_3
0.27916038,-0.040322192,0.46701917,35776000,2_3
0.2761154,-0.037151355,0.4741505,35796000,2_3
0.28076324,-0.04462676,0.4697714,35816000,2_3
0.28081807,-0.03847181,0.46929464,35836000,2_3
0.28403983,-0.03712001,0.4709672,35856000,2_3
0.28302652,-0.03742941,0.4731494,35876000,2_3
0.27552232,-0.035520397,0.46449906,35896000,2_3
0.28060406,-0.036008857,0.46580243,35916000,2_3
0.28246298,-0.03742923,0.4644099,35936000,2_3
0.28012553,-0.036724936,0.4666205,35956000,2_3
0.28197736,-0.03943262,0.46970916,35976000,2_3
0.28113317,-0.036045957,0.47454992,35996000,2_3
0.2808742,-0.033563282,0.46972752,36016000,2_3
0.2741548,-0.034338262,0.4707366,36036000,2_3
0.27905008,-0.040967405,0.46870002,36056000,2_3
0.28114125,-0.037384912,0.4661602,36076000,2_3
0.27643797,-0.03352924,0.46796474,36096000,2_3
0.2761416,-0.032863017,0.47267443,36116000,2_3
0.28214028,-0.032502647,0.46524128,36136000,2_3
0.27638248,-0.039396506,0.46621782,36156000,2_3
0.27631173,-0.032734487,0.46974477,36176000,2_3
0.28085533,-0.035295222,0.4717463,36196000,2_3
0.27645048,-0.0390832,0.46946225,36216000,2_3
0.2792596,-0.039538458,0.4716464,36236000,2_3
0.27814007,-0.040160608,0.46878877,36256000,2_3
0.27935764,-0.030573253,0.46980077,36276000,2_3
0.27732202,-0.032344203,0.47183284,36296000,2_3
0.2767059,-0.032581404,0.46914205,36316000,2_3
0.28134727,-0.032934565,0.4688553,36336000,2_3
0.274064,-0.037033387,0.46635157,36356000,2_3
0.28168258,-0.038154304,0.4727637,36376000,2_3
0.27392468,-0.04107583,0.4712412,36396000,2_3
0.27991113,-0.035809692,0.47251782,36416000,2_3
0.2748613,-0.03659878,0.46661097,36436000,2_3
0.2733807,-0.03701016,0.46875116,36456000,2_3
0.27157924,-0.037425842,0.47050974,36476000,2_3
0.27813718,-0.03706938,0.4733884,36496000,2_3
0.27416152,-0.037546538,0.46975428,36516000,2_3
0.27434632,-0.03749905,0.4737718,36536000,2_3
0.27120233,-0.035549782,0.47284776,36556000,2_3
0.27252886,-0.040011827,0.47533366,36576000,2_3
